date,vehicle_id,model,configuration,region,demo_type,customer_segment,converted,cycle_time_hrs,utilization_rate,revenue_generated,customer_satisfaction,mileage_driven
2026-03-08,FLT0269,Model Y,Long Range,Southeast,VIP Demo,Corporate,0,1.34,0.764,0.0,4.2,44.5
2026-03-08,FLT0067,Model 3,Performance,West Coast,Event Demo,Dealer,1,2.41,0.663,38401.83,3.9,40.5
2026-03-08,FLT0260,Model Y,Plaid,Southeast,Dealer Demo,Dealer,1,1.34,0.553,47775.14,5.0,11.8
2026-03-08,FLT0436,Model X,Standard Range,Southeast,Event Demo,Government,0,2.6,0.787,0.0,4.1,48.5
2026-03-08,FLT0345,Model Y,Plaid,Southwest,Dealer Demo,Individual,0,2.34,0.55,0.0,4.6,30.6
2026-03-08,FLT0381,Cybertruck,Standard Range,Southwest,Event Demo,Corporate,0,1.96,0.879,0.0,3.8,25.4
2026-03-08,FLT0060,Model 3,Standard Range,West Coast,Corporate Demo,Fleet,1,2.84,0.77,40158.56,4.1,39.3
2026-03-08,FLT0131,Cybertruck,Plaid,East Coast,Corporate Demo,Corporate,0,1.15,0.58,0.0,3.7,11.3
2026-03-08,FLT0332,Model X,Performance,East Coast,Dealer Demo,Individual,0,1.4,0.615,0.0,4.2,7.7
2026-03-08,FLT0364,Model 3,Plaid,West Coast,VIP Demo,Dealer,1,2.3,0.936,39724.89,4.8,6.0
2026-03-08,FLT0320,Model Y,Standard Range,Southwest,Corporate Demo,Corporate,1,1.2,0.81,48885.26,4.0,16.7
2026-03-08,FLT0279,Model 3,Long Range,West Coast,Corporate Demo,Individual,1,2.28,0.664,38998.79,3.7,32.7
2026-03-08,FLT0170,Model Y,Plaid,East Coast,Dealer Demo,Government,0,2.42,0.731,0.0,4.7,33.0
2026-03-08,FLT0320,Model Y,Standard Range,Southwest,Event Demo,Government,0,2.45,0.689,0.0,4.8,47.6
2026-03-08,FLT0465,Cybertruck,Standard Range,Midwest,Event Demo,Government,0,0.84,0.874,0.0,3.5,7.0
2026-03-08,FLT0418,Model 3,Performance,East Coast,Test Drive,Individual,0,1.79,0.565,0.0,4.9,40.7
2026-03-08,FLT0064,Model X,Performance,Midwest,VIP Demo,Corporate,1,1.5,0.855,76719.85,3.7,28.2
2026-03-08,FLT0356,Model X,Plaid,Southwest,VIP Demo,Individual,0,2.53,0.818,0.0,3.7,6.4
2026-03-08,FLT0244,Model 3,Performance,Southeast,Test Drive,Fleet,0,1.66,0.628,0.0,4.2,16.1
2026-03-08,FLT0014,Cybertruck,Long Range,West Coast,Dealer Demo,Corporate,0,2.92,0.875,0.0,5.0,47.9
2026-03-08,FLT0303,Model 3,Plaid,Midwest,Dealer Demo,Fleet,1,1.5,0.596,38786.21,3.5,24.6
2026-03-08,FLT0341,Model 3,Plaid,West Coast,Event Demo,Dealer,0,2.19,0.729,0.0,4.4,27.3
2026-03-08,FLT0381,Cybertruck,Standard Range,Southwest,Corporate Demo,Individual,0,1.33,0.95,0.0,4.7,32.3
2026-03-08,FLT0111,Model 3,Performance,Southeast,Corporate Demo,Government,0,2.6,0.906,0.0,3.7,20.9
2026-03-08,FLT0019,Cybertruck,Long Range,East Coast,Test Drive,Dealer,0,0.85,0.891,0.0,3.6,17.0
2026-03-08,FLT0171,Model S,Performance,Southwest,Dealer Demo,Government,1,2.91,0.801,71437.0,3.6,10.2
2026-03-08,FLT0282,Model S,Plaid,Southeast,Dealer Demo,Dealer,0,1.67,0.916,0.0,4.6,16.8
2026-03-08,FLT0353,Model 3,Long Range,Midwest,Corporate Demo,Dealer,0,1.88,0.878,0.0,4.5,36.8
2026-03-08,FLT0249,Model 3,Standard Range,Southwest,Event Demo,Dealer,1,1.12,0.949,38263.12,4.7,6.9
2026-03-08,FLT0208,Model X,Plaid,West Coast,VIP Demo,Dealer,0,2.52,0.669,0.0,4.7,46.8
2026-03-08,FLT0348,Model X,Performance,Southwest,Dealer Demo,Dealer,0,1.73,0.639,0.0,4.2,24.8
2026-03-08,FLT0298,Cybertruck,Standard Range,West Coast,Test Drive,Government,0,1.89,0.667,0.0,4.1,9.5
2026-03-08,FLT0147,Model Y,Standard Range,Southwest,Corporate Demo,Government,0,0.62,0.742,0.0,3.8,12.8
2026-03-08,FLT0176,Model Y,Plaid,East Coast,Event Demo,Government,0,2.34,0.937,0.0,4.4,31.2
2026-03-08,FLT0314,Model X,Standard Range,Southwest,Test Drive,Dealer,0,0.54,0.835,0.0,3.7,24.4
2026-03-08,FLT0479,Model 3,Standard Range,Midwest,Corporate Demo,Individual,1,0.63,0.734,41616.31,4.8,9.8
2026-03-08,FLT0014,Cybertruck,Long Range,West Coast,Dealer Demo,Individual,0,2.15,0.814,0.0,4.5,16.7
2026-03-08,FLT0224,Model 3,Long Range,East Coast,VIP Demo,Individual,1,2.21,0.85,40286.25,4.4,44.8
2026-03-08,FLT0285,Model X,Plaid,East Coast,VIP Demo,Government,0,2.74,0.583,0.0,3.5,42.6
2026-03-08,FLT0329,Cybertruck,Standard Range,West Coast,VIP Demo,Dealer,0,2.82,0.753,0.0,4.8,48.7
2026-03-08,FLT0357,Cybertruck,Standard Range,Southwest,Dealer Demo,Fleet,0,0.85,0.853,0.0,4.8,21.0
2026-03-08,FLT0351,Model Y,Long Range,West Coast,VIP Demo,Corporate,0,1.6,0.753,0.0,3.5,12.8
2026-03-08,FLT0420,Cybertruck,Plaid,Southeast,Test Drive,Fleet,0,1.55,0.678,0.0,4.7,13.1
2026-03-08,FLT0361,Model X,Plaid,Southeast,Corporate Demo,Government,0,1.25,0.711,0.0,4.5,47.0
2026-03-08,FLT0145,Model 3,Plaid,Southeast,VIP Demo,Government,0,1.98,0.867,0.0,4.1,45.7
2026-03-08,FLT0391,Model X,Performance,Southeast,Corporate Demo,Government,0,1.48,0.927,0.0,4.8,34.9
2026-03-08,FLT0096,Model 3,Long Range,Southwest,Test Drive,Fleet,1,1.39,0.835,39034.61,4.7,40.6
2026-03-08,FLT0234,Cybertruck,Plaid,Southwest,Dealer Demo,Individual,0,0.61,0.91,0.0,3.8,17.8
2026-03-08,FLT0493,Model X,Plaid,East Coast,VIP Demo,Dealer,1,2.31,0.692,82232.25,4.2,40.9
2026-03-08,FLT0329,Cybertruck,Standard Range,West Coast,Dealer Demo,Corporate,0,0.61,0.792,0.0,4.5,42.6
2026-03-08,FLT0312,Model S,Performance,East Coast,Dealer Demo,Government,0,2.3,0.924,0.0,3.9,28.0
2026-03-08,FLT0475,Model S,Plaid,Southeast,Corporate Demo,Individual,0,0.88,0.685,0.0,3.7,47.0
2026-03-08,FLT0451,Model Y,Standard Range,West Coast,VIP Demo,Corporate,0,1.52,0.767,0.0,4.3,30.8
2026-03-08,FLT0009,Model Y,Performance,West Coast,Corporate Demo,Fleet,0,1.83,0.751,0.0,4.8,11.2
2026-03-08,FLT0124,Model X,Long Range,East Coast,Event Demo,Government,0,2.98,0.851,0.0,4.4,24.1
2026-03-08,FLT0323,Model 3,Long Range,Southwest,VIP Demo,Individual,1,0.68,0.949,38451.78,4.8,49.7
2026-03-08,FLT0408,Model X,Standard Range,Southeast,Corporate Demo,Fleet,0,2.97,0.806,0.0,4.7,14.2
2026-03-08,FLT0176,Model Y,Plaid,East Coast,Dealer Demo,Individual,0,1.69,0.713,0.0,3.8,16.2
2026-03-08,FLT0233,Model S,Plaid,East Coast,Event Demo,Fleet,0,0.74,0.683,0.0,3.5,12.5
2026-03-08,FLT0164,Model X,Long Range,Midwest,Event Demo,Fleet,0,1.16,0.797,0.0,4.5,44.3
2026-03-08,FLT0409,Model Y,Plaid,East Coast,Event Demo,Fleet,1,1.92,0.711,44946.94,4.6,26.8
2026-03-08,FLT0218,Model S,Performance,Southwest,Test Drive,Dealer,1,1.15,0.765,76897.56,4.4,29.6
2026-03-08,FLT0415,Model Y,Standard Range,Southwest,Test Drive,Government,0,1.88,0.589,0.0,3.9,28.3
2026-03-08,FLT0013,Cybertruck,Performance,Southeast,Test Drive,Corporate,0,2.06,0.918,0.0,4.9,29.6
2026-03-08,FLT0037,Model Y,Standard Range,Southeast,VIP Demo,Dealer,0,2.79,0.83,0.0,4.5,29.7
2026-03-08,FLT0091,Model Y,Plaid,East Coast,Event Demo,Dealer,0,1.28,0.907,0.0,4.0,16.8
2026-03-08,FLT0110,Model 3,Performance,Southeast,Event Demo,Individual,1,2.03,0.839,40718.09,3.6,35.9
2026-03-08,FLT0287,Model 3,Plaid,Southwest,Dealer Demo,Fleet,0,2.82,0.906,0.0,3.7,26.4
2026-03-08,FLT0366,Model X,Plaid,Southeast,Dealer Demo,Individual,0,1.99,0.851,0.0,4.1,24.0
2026-03-08,FLT0099,Model Y,Plaid,Southwest,Corporate Demo,Government,0,2.12,0.59,0.0,4.0,32.0
2026-03-08,FLT0232,Model S,Performance,West Coast,Dealer Demo,Government,1,0.56,0.812,75543.0,4.7,18.4
2026-03-08,FLT0080,Cybertruck,Performance,Southeast,VIP Demo,Fleet,1,1.23,0.701,59250.27,4.8,40.3
2026-03-08,FLT0192,Model Y,Long Range,Southeast,VIP Demo,Dealer,0,1.74,0.57,0.0,3.9,5.6
2026-03-08,FLT0140,Model S,Performance,Midwest,Event Demo,Fleet,0,1.41,0.853,0.0,4.8,30.7
2026-03-08,FLT0417,Model Y,Long Range,West Coast,Event Demo,Fleet,0,0.98,0.753,0.0,4.1,15.9
2026-03-08,FLT0494,Model Y,Performance,Southeast,Event Demo,Fleet,0,2.69,0.863,0.0,3.8,23.8
2026-03-08,FLT0432,Model S,Standard Range,West Coast,Event Demo,Individual,1,2.08,0.791,73852.68,4.9,5.4
2026-03-08,FLT0060,Model 3,Standard Range,West Coast,Dealer Demo,Corporate,0,0.8,0.611,0.0,4.6,25.3
2026-03-08,FLT0242,Model X,Long Range,West Coast,Dealer Demo,Government,0,0.84,0.676,0.0,3.5,8.6
2026-03-08,FLT0490,Model S,Performance,East Coast,Event Demo,Individual,1,2.78,0.891,77364.64,3.9,40.9
2026-03-08,FLT0009,Model Y,Performance,West Coast,Dealer Demo,Individual,1,2.76,0.765,45159.23,4.4,49.2
2026-03-08,FLT0114,Model X,Long Range,Southeast,Dealer Demo,Government,0,0.82,0.9,0.0,4.4,47.4
2026-03-08,FLT0321,Model S,Standard Range,Southwest,Dealer Demo,Individual,0,1.18,0.604,0.0,4.7,43.4
2026-03-08,FLT0302,Model 3,Plaid,Midwest,Dealer Demo,Individual,1,0.78,0.616,38815.56,3.9,38.1
2026-03-08,FLT0476,Model Y,Long Range,Southwest,Dealer Demo,Fleet,0,1.36,0.785,0.0,4.6,7.2
2026-03-08,FLT0450,Model S,Performance,Midwest,VIP Demo,Fleet,0,2.09,0.697,0.0,4.3,18.9
2026-03-08,FLT0397,Model Y,Plaid,West Coast,Test Drive,Dealer,0,1.08,0.68,0.0,4.7,49.1
2026-03-08,FLT0002,Model Y,Long Range,West Coast,Event Demo,Individual,1,2.86,0.652,47718.26,3.9,26.0
2026-03-08,FLT0496,Cybertruck,Performance,Southeast,Corporate Demo,Corporate,0,0.69,0.606,0.0,4.9,49.3
2026-03-08,FLT0406,Model 3,Standard Range,Midwest,Event Demo,Dealer,0,2.34,0.941,0.0,4.4,41.7
2026-03-08,FLT0489,Model Y,Standard Range,Midwest,Test Drive,Government,0,2.43,0.856,0.0,3.9,33.9
2026-03-08,FLT0495,Model Y,Plaid,Southeast,Corporate Demo,Government,1,0.98,0.883,47182.81,4.5,41.9
2026-03-08,FLT0127,Model Y,Standard Range,Midwest,Dealer Demo,Fleet,0,2.14,0.574,0.0,4.4,22.4
2026-03-08,FLT0210,Model 3,Standard Range,East Coast,Corporate Demo,Individual,1,2.29,0.628,39546.45,5.0,49.0
2026-03-08,FLT0237,Model Y,Plaid,West Coast,Event Demo,Dealer,0,0.86,0.8,0.0,4.8,44.6
2026-03-08,FLT0027,Model S,Long Range,East Coast,Test Drive,Individual,0,2.66,0.865,0.0,4.3,37.2
2026-03-08,FLT0036,Cybertruck,Long Range,East Coast,Dealer Demo,Government,0,1.22,0.912,0.0,4.0,12.8
2026-03-08,FLT0348,Model X,Performance,Southwest,Event Demo,Fleet,0,2.89,0.655,0.0,4.7,14.5
2026-03-08,FLT0330,Model Y,Standard Range,West Coast,VIP Demo,Fleet,0,1.69,0.798,0.0,4.7,9.8
2026-03-08,FLT0087,Model S,Long Range,Southwest,Event Demo,Corporate,0,0.81,0.765,0.0,4.3,16.5
2026-03-08,FLT0417,Model Y,Long Range,West Coast,VIP Demo,Government,0,1.92,0.72,0.0,4.3,12.0
2026-03-08,FLT0403,Cybertruck,Plaid,West Coast,VIP Demo,Individual,1,2.96,0.742,61218.47,4.8,9.7
2026-03-08,FLT0361,Model X,Plaid,Southeast,Dealer Demo,Corporate,0,1.08,0.874,0.0,5.0,29.3
2026-03-08,FLT0438,Model 3,Long Range,Southeast,Dealer Demo,Fleet,1,0.83,0.631,40226.99,3.8,25.2
2026-03-08,FLT0132,Model X,Standard Range,Southwest,VIP Demo,Corporate,1,2.48,0.61,76901.84,4.5,29.7
2026-03-08,FLT0252,Cybertruck,Long Range,East Coast,Test Drive,Government,0,0.89,0.903,0.0,3.8,44.0
2026-03-08,FLT0074,Model S,Long Range,Southwest,Test Drive,Dealer,0,1.03,0.608,0.0,3.7,13.3
2026-03-08,FLT0249,Model 3,Standard Range,Southwest,Corporate Demo,Individual,1,2.23,0.704,39735.88,3.7,46.0
2026-03-08,FLT0088,Model X,Plaid,Southeast,VIP Demo,Dealer,0,1.9,0.871,0.0,4.1,5.5
2026-03-08,FLT0221,Model S,Plaid,Midwest,Test Drive,Fleet,0,1.46,0.587,0.0,4.6,45.4
2026-03-08,FLT0280,Model S,Plaid,West Coast,Event Demo,Fleet,0,2.1,0.584,0.0,3.6,26.7
2026-03-08,FLT0061,Model Y,Plaid,Midwest,Dealer Demo,Dealer,0,0.99,0.674,0.0,4.4,42.4
2026-03-08,FLT0220,Model X,Standard Range,East Coast,Test Drive,Individual,1,2.33,0.948,79656.35,4.6,46.2
2026-03-08,FLT0229,Model X,Long Range,Midwest,Test Drive,Fleet,0,1.2,0.682,0.0,4.1,42.5
2026-03-08,FLT0142,Model S,Plaid,Midwest,Event Demo,Individual,0,0.62,0.723,0.0,4.1,17.1
2026-03-08,FLT0013,Cybertruck,Performance,Southeast,Test Drive,Individual,0,1.48,0.698,0.0,4.6,36.7
2026-03-08,FLT0305,Model 3,Long Range,Southwest,Corporate Demo,Fleet,1,1.62,0.68,39595.29,4.7,46.2
2026-03-08,FLT0032,Model 3,Performance,Southwest,Event Demo,Dealer,0,1.81,0.556,0.0,4.6,24.3
2026-03-08,FLT0175,Model X,Standard Range,West Coast,VIP Demo,Corporate,1,0.85,0.764,80539.74,4.4,12.2
2026-03-08,FLT0427,Model X,Long Range,Southeast,VIP Demo,Government,0,1.82,0.766,0.0,4.3,33.6
2026-03-08,FLT0075,Model Y,Performance,Midwest,Test Drive,Government,0,2.21,0.806,0.0,3.6,6.4
2026-03-08,FLT0034,Model 3,Performance,Southeast,VIP Demo,Government,1,1.63,0.581,39817.88,4.1,36.2
2026-03-08,FLT0324,Model S,Performance,West Coast,Corporate Demo,Corporate,1,0.72,0.723,76511.57,5.0,25.5
2026-03-08,FLT0194,Model X,Long Range,Southeast,VIP Demo,Dealer,0,2.68,0.702,0.0,3.6,43.5
2026-03-08,FLT0493,Model X,Plaid,East Coast,VIP Demo,Fleet,0,2.85,0.864,0.0,4.3,48.7
2026-03-08,FLT0279,Model 3,Long Range,West Coast,Test Drive,Government,0,1.23,0.586,0.0,4.2,22.3
2026-03-08,FLT0284,Model S,Standard Range,Southwest,Corporate Demo,Individual,1,2.18,0.884,75385.69,3.9,32.4
2026-03-08,FLT0239,Model X,Standard Range,East Coast,VIP Demo,Government,0,1.59,0.621,0.0,4.9,20.0
2026-03-08,FLT0396,Model 3,Plaid,Southeast,VIP Demo,Individual,0,2.53,0.903,0.0,3.9,37.9
2026-03-08,FLT0288,Model 3,Plaid,West Coast,Event Demo,Corporate,1,1.88,0.822,39491.39,4.8,7.0
2026-03-08,FLT0268,Model S,Performance,Midwest,Dealer Demo,Dealer,1,2.61,0.607,77584.23,4.1,42.4
2026-03-08,FLT0473,Model X,Standard Range,Southwest,VIP Demo,Individual,0,0.62,0.803,0.0,4.6,20.4
2026-03-08,FLT0322,Model X,Standard Range,Southeast,Event Demo,Individual,0,1.03,0.604,0.0,4.2,13.0
2026-03-08,FLT0492,Model 3,Standard Range,East Coast,Corporate Demo,Dealer,0,2.72,0.904,0.0,3.6,26.8
2026-03-08,FLT0038,Model X,Standard Range,West Coast,VIP Demo,Corporate,1,1.15,0.731,76720.72,5.0,8.3
2026-03-08,FLT0030,Model X,Plaid,Southeast,VIP Demo,Fleet,1,0.66,0.865,83543.77,4.5,38.9
2026-03-08,FLT0065,Model X,Long Range,East Coast,Test Drive,Individual,1,1.43,0.55,77424.0,4.2,41.3
2026-03-08,FLT0299,Model X,Performance,Southeast,Test Drive,Fleet,0,0.7,0.902,0.0,3.8,41.8
2026-03-08,FLT0374,Cybertruck,Standard Range,Southwest,Dealer Demo,Individual,0,0.84,0.568,0.0,4.7,31.7
2026-03-08,FLT0411,Cybertruck,Standard Range,Midwest,Test Drive,Individual,0,1.14,0.83,0.0,3.6,27.7
2026-03-08,FLT0123,Cybertruck,Long Range,Midwest,Event Demo,Dealer,0,2.25,0.641,0.0,4.7,28.5
2026-03-08,FLT0166,Model X,Plaid,Midwest,Dealer Demo,Dealer,0,1.03,0.893,0.0,4.4,17.6
2026-03-08,FLT0363,Model S,Plaid,Southeast,Dealer Demo,Individual,0,2.33,0.934,0.0,4.3,11.4
2026-03-08,FLT0189,Model X,Performance,East Coast,Dealer Demo,Corporate,0,2.53,0.583,0.0,4.6,8.2
2026-03-08,FLT0287,Model 3,Plaid,Southwest,Event Demo,Fleet,1,1.38,0.775,40443.1,3.8,13.2
2026-03-08,FLT0195,Model X,Plaid,Southwest,Dealer Demo,Fleet,1,2.7,0.866,78879.54,3.9,39.4
2026-03-08,FLT0221,Model S,Plaid,Midwest,Corporate Demo,Fleet,0,0.88,0.762,0.0,3.9,29.6
2026-03-08,FLT0145,Model 3,Plaid,Southeast,Test Drive,Government,0,1.97,0.638,0.0,3.9,18.5
2026-03-08,FLT0470,Cybertruck,Long Range,Southwest,VIP Demo,Dealer,1,1.26,0.621,61801.21,4.1,49.2
2026-03-08,FLT0037,Model Y,Standard Range,Southeast,Event Demo,Government,0,1.85,0.682,0.0,4.7,46.7
2026-03-08,FLT0347,Cybertruck,Plaid,Southeast,Test Drive,Government,0,2.05,0.691,0.0,4.1,14.3
2026-03-08,FLT0454,Model 3,Plaid,Midwest,Corporate Demo,Individual,0,1.85,0.683,0.0,3.7,27.2
2026-03-08,FLT0474,Model Y,Long Range,West Coast,Event Demo,Individual,0,2.0,0.906,0.0,3.6,9.5
2026-03-08,FLT0174,Cybertruck,Long Range,Midwest,VIP Demo,Government,1,2.97,0.558,58971.2,3.9,47.4
2026-03-08,FLT0435,Model 3,Long Range,Southwest,Dealer Demo,Individual,0,0.94,0.804,0.0,4.4,46.4
2026-03-08,FLT0482,Cybertruck,Plaid,Southwest,Event Demo,Fleet,0,0.71,0.621,0.0,3.6,11.1
2026-03-08,FLT0056,Model 3,Long Range,East Coast,Dealer Demo,Fleet,0,2.75,0.693,0.0,3.5,43.7
2026-03-08,FLT0315,Cybertruck,Standard Range,Southeast,Test Drive,Individual,0,1.34,0.895,0.0,4.9,20.6
2026-03-08,FLT0436,Model X,Standard Range,Southeast,VIP Demo,Fleet,0,2.73,0.686,0.0,3.6,42.6
2026-03-08,FLT0039,Model S,Long Range,West Coast,Test Drive,Government,0,2.61,0.735,0.0,4.9,36.9
2026-03-08,FLT0243,Model S,Performance,Southeast,VIP Demo,Fleet,0,2.78,0.817,0.0,3.6,49.2
2026-03-08,FLT0384,Model X,Performance,East Coast,Event Demo,Dealer,0,1.26,0.839,0.0,4.8,10.3
2026-03-09,FLT0413,Model 3,Performance,West Coast,Event Demo,Corporate,0,2.7,0.721,0.0,4.5,39.2
2026-03-09,FLT0226,Model 3,Long Range,West Coast,Test Drive,Individual,0,2.07,0.914,0.0,5.0,20.2
2026-03-09,FLT0404,Model Y,Performance,West Coast,VIP Demo,Dealer,0,2.9,0.694,0.0,3.9,21.8
2026-03-09,FLT0265,Cybertruck,Performance,East Coast,VIP Demo,Fleet,1,1.4,0.578,57355.95,4.9,30.6
2026-03-09,FLT0443,Cybertruck,Performance,Midwest,VIP Demo,Individual,0,1.49,0.721,0.0,4.7,7.6
2026-03-09,FLT0366,Model X,Plaid,Southeast,VIP Demo,Government,0,1.69,0.568,0.0,3.9,26.6
2026-03-09,FLT0250,Model S,Performance,Southwest,Event Demo,Corporate,0,2.89,0.815,0.0,3.9,31.1
2026-03-09,FLT0005,Cybertruck,Standard Range,Southeast,Event Demo,Corporate,1,1.48,0.733,61552.58,4.8,20.0
2026-03-09,FLT0187,Model S,Long Range,Midwest,Test Drive,Corporate,1,1.37,0.554,74949.23,5.0,19.1
2026-03-09,FLT0121,Model 3,Standard Range,East Coast,Corporate Demo,Government,1,0.76,0.765,38735.08,3.6,13.4
2026-03-09,FLT0473,Model X,Standard Range,Southwest,VIP Demo,Corporate,1,1.05,0.682,76761.99,3.5,40.4
2026-03-09,FLT0063,Model X,Standard Range,Midwest,VIP Demo,Individual,0,2.73,0.886,0.0,3.9,33.7
2026-03-09,FLT0284,Model S,Standard Range,Southwest,VIP Demo,Dealer,0,1.78,0.647,0.0,4.9,9.0
2026-03-09,FLT0042,Cybertruck,Long Range,Southwest,Dealer Demo,Government,1,0.84,0.921,58689.54,4.5,48.1
2026-03-09,FLT0232,Model S,Performance,West Coast,Dealer Demo,Fleet,0,2.99,0.773,0.0,4.2,43.6
2026-03-09,FLT0401,Model X,Standard Range,West Coast,Corporate Demo,Individual,1,2.34,0.858,78493.48,4.1,15.4
2026-03-09,FLT0439,Model X,Performance,Southwest,Corporate Demo,Government,0,2.71,0.869,0.0,3.7,21.7
2026-03-09,FLT0242,Model X,Long Range,West Coast,VIP Demo,Corporate,1,1.65,0.735,76197.31,4.4,5.0
2026-03-09,FLT0382,Cybertruck,Plaid,East Coast,Dealer Demo,Individual,1,1.36,0.615,61282.17,4.3,13.1
2026-03-09,FLT0417,Model Y,Long Range,West Coast,Dealer Demo,Corporate,1,2.49,0.84,45453.31,4.0,46.0
2026-03-09,FLT0345,Model Y,Plaid,Southwest,Test Drive,Dealer,0,1.72,0.552,0.0,3.6,9.8
2026-03-09,FLT0438,Model 3,Long Range,Southeast,Test Drive,Dealer,0,1.84,0.683,0.0,4.6,44.6
2026-03-09,FLT0293,Model S,Long Range,East Coast,VIP Demo,Government,0,1.68,0.832,0.0,4.3,7.0
2026-03-09,FLT0293,Model S,Long Range,East Coast,Test Drive,Fleet,0,1.7,0.856,0.0,4.8,8.0
2026-03-09,FLT0086,Model X,Performance,West Coast,Dealer Demo,Dealer,0,1.77,0.783,0.0,4.7,17.4
2026-03-09,FLT0128,Model X,Performance,Midwest,Event Demo,Individual,0,2.99,0.605,0.0,4.2,5.1
2026-03-09,FLT0206,Model X,Standard Range,Midwest,Corporate Demo,Dealer,1,1.24,0.601,83412.97,5.0,11.1
2026-03-09,FLT0433,Model S,Long Range,West Coast,Corporate Demo,Individual,1,1.19,0.745,73340.71,3.8,10.9
2026-03-09,FLT0309,Model X,Plaid,East Coast,VIP Demo,Individual,1,2.93,0.933,80618.19,4.6,36.5
2026-03-09,FLT0167,Model S,Long Range,West Coast,Corporate Demo,Individual,1,2.09,0.941,73327.49,4.6,11.7
2026-03-09,FLT0411,Cybertruck,Standard Range,Midwest,Corporate Demo,Corporate,0,1.75,0.89,0.0,4.8,16.0
2026-03-09,FLT0263,Cybertruck,Plaid,Southwest,Corporate Demo,Individual,0,2.4,0.751,0.0,4.8,23.3
2026-03-09,FLT0466,Model S,Performance,Midwest,Dealer Demo,Corporate,1,2.96,0.573,76614.35,4.4,47.1
2026-03-09,FLT0055,Model 3,Standard Range,Midwest,Dealer Demo,Government,0,1.49,0.784,0.0,3.8,39.6
2026-03-09,FLT0454,Model 3,Plaid,Midwest,Test Drive,Corporate,0,0.72,0.823,0.0,5.0,8.3
2026-03-09,FLT0234,Cybertruck,Plaid,Southwest,Event Demo,Government,0,0.6,0.928,0.0,4.9,14.8
2026-03-09,FLT0495,Model Y,Plaid,Southeast,Test Drive,Fleet,0,2.91,0.766,0.0,4.4,22.6
2026-03-09,FLT0135,Model X,Long Range,East Coast,Corporate Demo,Dealer,1,2.67,0.926,79358.4,3.5,7.5
2026-03-09,FLT0004,Model 3,Long Range,East Coast,Dealer Demo,Dealer,0,2.92,0.717,0.0,4.1,47.9
2026-03-09,FLT0333,Model 3,Performance,Midwest,Test Drive,Government,0,1.49,0.611,0.0,4.7,21.3
2026-03-09,FLT0067,Model 3,Performance,West Coast,Test Drive,Fleet,0,2.45,0.863,0.0,3.6,48.4
2026-03-09,FLT0246,Cybertruck,Standard Range,East Coast,Dealer Demo,Corporate,0,2.01,0.625,0.0,4.1,5.4
2026-03-09,FLT0023,Model Y,Performance,East Coast,VIP Demo,Government,1,0.97,0.889,46461.1,4.2,42.5
2026-03-09,FLT0344,Model 3,Plaid,West Coast,Test Drive,Fleet,0,1.14,0.864,0.0,4.9,38.2
2026-03-09,FLT0297,Model S,Standard Range,East Coast,VIP Demo,Fleet,1,0.88,0.822,77626.13,4.5,48.0
2026-03-09,FLT0340,Model Y,Performance,West Coast,VIP Demo,Government,0,1.99,0.825,0.0,4.4,23.3
2026-03-09,FLT0487,Model 3,Plaid,Southeast,Corporate Demo,Fleet,0,2.28,0.813,0.0,4.1,14.9
2026-03-09,FLT0374,Cybertruck,Standard Range,Southwest,VIP Demo,Fleet,0,2.72,0.838,0.0,3.9,25.7
2026-03-09,FLT0129,Model X,Plaid,East Coast,Corporate Demo,Fleet,0,1.41,0.644,0.0,4.9,47.7
2026-03-09,FLT0285,Model X,Plaid,East Coast,Test Drive,Corporate,1,2.27,0.696,81347.69,4.2,6.3
2026-03-09,FLT0273,Model X,Performance,West Coast,Event Demo,Fleet,0,2.45,0.706,0.0,4.5,27.5
2026-03-09,FLT0455,Model S,Long Range,Southeast,Dealer Demo,Government,0,2.74,0.869,0.0,4.7,45.6
2026-03-09,FLT0323,Model 3,Long Range,Southwest,Event Demo,Corporate,0,1.1,0.698,0.0,4.8,22.7
2026-03-09,FLT0214,Model X,Performance,Midwest,VIP Demo,Dealer,0,2.52,0.722,0.0,3.7,13.0
2026-03-09,FLT0218,Model S,Performance,Southwest,Event Demo,Fleet,1,2.24,0.553,73740.3,4.8,32.8
2026-03-09,FLT0133,Model S,Performance,Southwest,Event Demo,Dealer,1,1.35,0.854,75719.58,4.0,47.3
2026-03-09,FLT0062,Model Y,Plaid,West Coast,VIP Demo,Government,0,2.61,0.623,0.0,3.9,25.4
2026-03-09,FLT0445,Model Y,Plaid,West Coast,Event Demo,Corporate,0,2.44,0.785,0.0,3.8,10.5
2026-03-09,FLT0305,Model 3,Long Range,Southwest,Event Demo,Individual,0,2.88,0.81,0.0,3.9,45.4
2026-03-09,FLT0340,Model Y,Performance,West Coast,Dealer Demo,Individual,0,1.29,0.674,0.0,3.6,30.5
2026-03-09,FLT0230,Model Y,Plaid,East Coast,Corporate Demo,Government,1,2.9,0.822,44734.94,4.3,35.9
2026-03-09,FLT0331,Model X,Plaid,Midwest,Test Drive,Government,0,2.55,0.918,0.0,3.7,21.6
2026-03-09,FLT0058,Model Y,Performance,Midwest,VIP Demo,Government,1,2.83,0.662,45385.17,4.0,48.6
2026-03-09,FLT0296,Cybertruck,Performance,West Coast,Event Demo,Corporate,0,2.76,0.869,0.0,4.8,34.3
